,Unnamed: 0,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
3919,24675,6.73076923076923,1.90668943590203,0,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,5850,17,7590,16
3920,24676,30.7692307692308,3.42651518964645,0,0,0,1,0,0,0,1,0,0,36.5,13.3225,48.627125,177.48900625,1060,3,2270,5
3921,24678,21.1538461538462,3.05182174020503,0,0,0,0,1,0,0,1,0,0,7.0,0.49,0.343,0.2401,950,2,6890,12
3922,24679,14.4230769230769,2.66882948794893,0,0,1,0,0,0,0,1,0,0,43.0,18.49,79.507,341.8801,8965,21,1990,5
3923,24682,50.4807692307692,3.9215924564443,0,0,0,0,0,1,0,1,0,0,32.0,10.24,32.768,104.8576,430,1,9380,22
3924,24687,40.3846153846154,3.69844890513009,0,0,0,1,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,2630,9,6690,11
3925,24691,7.75,2.04769284336526,0,0,0,1,0,0,0,1,0,0,11.5,1.3225,1.520875,1.74900625,9620,22,1280,5
3926,24705,4.80769230769231,1.57021719928082,0,0,1,0,0,0,0,1,0,0,14.0,1.96,2.744,3.8416,4700,16,8880,21
3927,24714,26.4423076923077,3.27496529151924,1,0,0,1,0,0,0,1,0,0,10.0,1.0,1.0,1.0,310,1,8680,20
3928,24725,26.9230769230769,3.29298379702192,0,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,860,2,6990,12
3929,24728,32.6946153846154,3.48721039720694,0,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,1020,3,7380,14
3930,24729,21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,4920,16,7070,13
3931,24736,12.0879120879121,2.49220595226961,0,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,4700,16,5580,9
3932,24741,17.3942307692308,2.85613858625392,0,0,0,1,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,5000,17,7590,16
3933,24745,17.3076923076923,2.85115104474288,1,0,0,0,0,1,0,1,0,0,16.0,2.56,4.096,6.5536,3255,10,8180,18
3934,24762,27.8846153846154,3.32807511683319,0,0,0,0,1,0,0,1,0,0,7.0,0.49,0.343,0.2401,110,1,6680,11
3935,24764,20.3846153846154,3.01478046852469,1,0,0,0,0,1,0,1,0,0,29.0,8.41,24.389,70.7281,4620,15,8590,19
3936,24775,26.9230769230769,3.29298379702192,0,0,0,1,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,140,1,2780,6
3937,24790,13.7362637362637,2.6200393237795,0,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,2710,9,6590,11
3938,24791,33.6538461538462,3.51612734833613,0,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,600,2,770,4
3939,24798,16.0096153846154,2.77318950327317,1,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,110,1,7380,14
3940,24804,20.7264957264957,3.03141286857383,1,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,4840,16,6170,10
3941,24810,11.5384615384615,2.44568593663472,1,0,0,0,0,1,0,1,0,0,7.0,0.49,0.343,0.2401,4120,13,8660,20
3942,24812,27.3076923076923,3.30716843201388,0,0,1,0,0,0,0,1,0,0,14.0,1.96,2.744,3.8416,4760,16,4770,9
3943,24816,14.4230769230769,2.66882948794893,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,4760,16,4670,9
3944,24818,19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,22.0,4.84,10.648,23.4256,3645,11,7970,18
3945,24839,21.6346153846154,3.07429459605709,1,0,0,1,0,0,0,1,0,0,11.5,1.3225,1.520875,1.74900625,3600,11,8170,18
3946,24858,23.0769230769231,3.13883311719466,1,0,1,0,0,0,0,1,0,0,29.0,8.41,24.389,70.7281,120,1,6870,12
3947,24866,19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,36.5,13.3225,48.627125,177.48900625,9620,22,9370,22
3948,24892,12.3076923076923,2.51022445777229,1,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,5940,17,6070,10
3949,24895,48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,29.0,8.41,24.389,70.7281,3255,10,8090,18
3950,24901,15.3846153846154,2.7333680090865,1,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,430,1,7580,16
3951,24907,27.3076923076923,3.30716843201388,0,0,1,0,0,0,0,1,0,0,11.0,1.21,1.331,1.4641,4760,16,4770,9
3952,24911,14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,5350,17,4070,7
3953,24922,24.0384615384615,3.17965511171492,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,4820,16,6970,12
3954,24924,30.9568480300188,3.43259423572283,0,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,1320,4,3580,6
3955,24942,23.0769230769231,3.13883311719466,1,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,3255,10,8190,18
3956,24943,43.75,3.77849161280362,1,0,0,1,0,0,0,1,0,0,12.5,1.5625,1.953125,2.44140625,9410,22,9570,22
3957,24944,31.25,3.44201937618241,0,0,0,1,0,0,0,1,0,0,15.0,2.25,3.375,5.0625,9030,22,6070,10
3958,24947,12.9807692307692,2.5634689722911,1,0,0,0,1,0,0,1,0,0,23.0,5.29,12.167,27.9841,5240,17,5380,9
3959,24948,12.5,2.52572864430826,1,1,0,0,0,0,0,1,0,0,19.0,3.61,6.859,13.0321,430,1,7590,16
3960,24963,16.8269230769231,2.82298016777619,0,1,0,0,0,0,0,1,0,0,16.0,2.56,4.096,6.5536,5620,17,4970,9
3961,24968,16.3461538461538,2.79399263090294,1,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,2310,8,7860,17
3962,25000,9.8,2.28238238567653,0,0,0,1,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,4700,16,4690,9
3963,25024,38.4615384615385,3.64965874096066,0,0,1,0,0,0,0,1,0,0,37.0,13.69,50.653,187.4161,7700,21,2290,5
3964,25025,8.65384615384615,2.15800386418294,1,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,2910,9,8470,18
3965,25027,7.21153846153846,1.97568230738898,1,0,0,1,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,5110,17,6670,11
3966,25040,16.8269230769231,2.82298016777619,1,0,1,0,0,0,0,1,0,0,30.0,9.0,27.0,81.0,4700,16,5080,9
3967,25047,24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,3420,10,8190,18
3968,25050,31.25,3.44201937618241,0,0,0,0,1,0,0,1,0,0,30.0,9.0,27.0,81.0,100000,5,490,2
3969,25051,21.6346153846154,3.07429459605709,1,0,0,0,0,1,0,1,0,0,37.0,13.69,50.653,187.4161,3255,10,7970,18
3970,25066,36.1057692307692,3.58645266505686,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,7200,20,8770,21
3971,25070,7.69230769230769,2.04022082852655,1,0,1,0,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,330,1,3590,6
3972,25084,48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,18.0,3.24,5.832,10.4976,4710,16,4560,8
3973,25085,31.25,3.44201937618241,1,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,820,2,6870,12
3974,25091,21.6346153846154,3.07429459605709,0,0,0,0,1,0,0,1,0,0,10.0,1.0,1.0,1.0,220,1,770,4
3975,25092,19.2307692307692,2.95651156040071,1,0,0,1,0,0,0,1,0,0,29.0,8.41,24.389,70.7281,3255,10,8190,18
3976,25093,111.538461538462,4.71436947795308,1,0,0,0,1,0,0,1,0,0,20.0,4.0,8.0,16.0,430,1,490,2
3977,25101,20.0,2.99573227355399,1,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,4850,16,1080,5
3978,25102,32.6923076923077,3.48713981146288,1,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,2825,9,490,2
3979,25103,19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,2340,8,8560,19
3980,25109,60.0961538461538,4.09594584358907,0,0,0,0,1,0,0,1,0,0,11.0,1.21,1.331,1.4641,4760,16,5070,9
3981,25112,13.7362637362637,2.6200393237795,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,4760,16,4670,9
3982,25113,5.76923076923077,1.75253875607477,1,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,4110,13,8680,20
3983,25116,18.4615384615385,2.91568956588045,1,0,0,0,0,1,0,1,0,0,15.0,2.25,3.375,5.0625,2310,8,7860,17
3984,25118,28.8461538461538,3.36197666850887,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,4850,16,4580,8
3985,25119,28.8461538461538,3.36197666850887,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,1030,3,2870,6
3986,25127,12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,1,0,0,26.0,6.76,17.576,45.6976,4110,13,8680,20
3987,25141,26.9230769230769,3.29298379702192,1,0,1,0,0,0,0,1,0,0,26.0,6.76,17.576,45.6976,4840,16,7390,14
3988,25142,24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,230,1,7870,17
3989,25143,32.7442827442827,3.48872837414802,1,0,0,0,0,1,0,1,0,0,3.0,0.09,0.027,0.0081,2300,8,8470,18
3990,25144,33.6538461538462,3.51612734833613,1,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,800,2,6890,12
3991,25147,48.0769230769231,3.87280229227486,1,0,0,0,0,1,0,1,0,0,9.0,0.81,0.729,0.6561,5120,17,2870,6
3992,25148,7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,4220,14,8690,20
3993,25152,52.4475524475524,3.95981366926449,0,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,850,2,2070,5
3994,25155,14.4230769230769,2.66882948794893,0,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,4700,16,4690,9
3995,25175,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,4520,15,8990,21
3996,25184,48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,6440,19,490,2
3997,25222,28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,1,0,0,5.0,0.25,0.125,0.0625,2630,9,7380,14
3998,25233,4.32692307692308,1.46485668362299,0,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,4000,13,8680,20
3999,25234,13.9423076923077,2.63492793627325,1,0,0,1,0,0,0,1,0,0,21.0,4.41,9.261,19.4481,5700,17,7270,14
4000,25236,45.6730769230769,3.82150899788731,0,0,0,0,1,0,0,1,0,0,21.0,4.41,9.261,19.4481,5240,17,7470,14
4001,25254,19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,740,2,490,2
4002,25275,12.1794871794872,2.49975315790499,1,0,0,0,1,0,0,1,0,0,10.0,1.0,1.0,1.0,2040,6,9160,21
4003,25285,23.0769230769231,3.13883311719466,1,0,0,1,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,4700,16,5080,9
4004,25304,19.7802197802198,2.98468243736741,0,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,4040,13,8680,20
4005,25307,13.4615384615385,2.59983661646198,1,0,1,0,0,0,0,1,0,0,12.0,1.44,1.728,2.0736,3645,11,7580,16
4006,25328,17.3076923076923,2.85115104474288,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,2720,9,7870,17
4007,25331,21.1538461538462,3.05182174020503,1,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,4700,16,5570,9
4008,25345,23.0769230769231,3.13883311719466,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,800,2,7280,14
4009,25349,38.4615384615385,3.64965874096066,0,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,5520,17,490,2
4010,25356,22.189349112426,3.09961240404138,1,0,0,1,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,5000,17,490,2
4011,25357,33.6538461538462,3.51612734833613,0,0,1,0,0,0,0,1,0,0,11.0,1.21,1.331,1.4641,100000,21,770,4
4012,25361,28.4455128205128,3.34799042653413,0,0,0,1,0,0,0,1,0,0,29.5,8.7025,25.672375,75.73350625,9600,22,3570,6
4013,25371,36.0576923076923,3.58512021982308,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,3255,10,6990,12
4014,25375,26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,540,2,6990,12
4015,25382,31.4349112426036,3.4479190983096,0,0,1,0,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,9130,22,6380,10
4016,25392,26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,1106,3,6990,12
4017,25398,19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,17.5,3.0625,5.359375,9.37890625,430,1,3080,6
4018,25408,26.4423076923077,3.27496529151924,0,0,1,0,0,0,0,1,0,0,23.0,5.29,12.167,27.9841,5620,17,9370,22
4019,25410,19.2307692307692,2.95651156040071,1,0,1,0,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,410,1,7070,13
4020,25412,38.4615384615385,3.64965874096066,1,0,0,0,0,1,0,1,0,0,22.0,4.84,10.648,23.4256,2100,7,7270,14
4021,25417,11.0576923076923,2.40312632221592,0,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,2340,8,8680,20
4022,25418,19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,5.0,0.25,0.125,0.0625,3255,10,7970,18
4023,25420,19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,4840,16,7680,16
4024,25430,50.0,3.91202300542815,0,0,0,0,1,0,0,1,0,0,5.0,0.25,0.125,0.0625,4850,16,490,2
4025,25432,6.86813186813187,1.92689214321955,1,0,0,1,0,0,0,1,0,0,7.0,0.49,0.343,0.2401,4760,16,5790,9
4026,25451,14.957264957265,2.7051971321198,0,0,0,1,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,5110,17,8190,18
4027,25453,26.4423076923077,3.27496529151924,0,0,0,1,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,1030,3,7380,14
4028,25456,7.75,2.04769284336526,0,0,0,1,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,9620,22,1280,5
4029,25458,20.1923076923077,3.00530172457014,0,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,5610,17,3490,6
4030,25472,24.0384615384615,3.17965511171492,0,0,1,0,0,0,0,1,0,0,15.0,2.25,3.375,5.0625,4220,14,9570,22
4031,25475,55.2884615384615,4.01256423465002,0,0,0,0,0,1,0,1,0,0,4.0,0.16,0.064,0.0256,3050,10,8190,18
4032,25480,24.0384615384615,3.17965511171492,1,0,0,0,0,1,0,1,0,0,8.0,0.64,0.512,0.4096,5330,17,6890,12
4033,25513,16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,1,0,0,7.0,0.49,0.343,0.2401,3500,10,8270,18
4034,25518,12.4324324324324,2.52030857683892,1,1,0,0,0,0,0,1,0,0,29.0,8.41,24.389,70.7281,8300,21,8270,18
4035,25519,15.1098901098901,2.71534950358382,1,0,1,0,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,3800,12,9470,22
4036,25524,8.9010989010989,2.18617474114963,1,1,0,0,0,0,0,1,0,0,22.0,4.84,10.648,23.4256,4230,14,8660,20
4037,25539,19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,0,1,0,4.0,0.16,0.064,0.0256,6730,19,770,4
4038,25542,14.4711538461538,2.6721572780416,0,0,0,0,1,0,0,0,1,0,2.0,0.04,0.008,0.0016,2310,8,7860,17
4039,25557,26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,0,1,0,7.0,0.49,0.343,0.2401,140,1,3080,6
4040,25564,5.38461538461539,1.68354588458782,1,0,1,0,0,0,0,0,1,0,12.0,1.44,1.728,2.0736,4220,14,7480,14
4041,25570,16.8269230769231,2.82298016777619,1,0,1,0,0,0,0,0,1,0,12.0,1.44,1.728,2.0736,5000,17,6970,12
4042,25571,18.0,2.89037175789616,0,0,1,0,0,0,0,0,1,0,12.0,1.44,1.728,2.0736,4760,16,4880,9
4043,25597,12.0192307692308,2.48650793115497,0,1,0,0,0,0,0,0,1,0,13.0,1.69,2.197,2.8561,4700,16,4970,9
4044,25598,14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,0,1,0,11.0,1.21,1.331,1.4641,5520,17,9470,22
4045,25611,9.61538461538461,2.26336437984076,1,0,1,0,0,0,0,0,1,0,6.0,0.36,0.216,0.1296,4020,13,8680,20
4046,25621,9.61538461538461,2.26336437984076,0,0,0,1,0,0,0,0,1,0,26.5,7.0225,18.609625,49.31550625,7200,20,8770,21
4047,25652,8.17307692307692,2.10084545034299,0,0,1,0,0,0,0,0,1,0,9.0,0.81,0.729,0.6561,4040,13,8690,20
4048,25677,17.5,2.86220088092947,1,0,0,1,0,0,0,0,1,0,4.0,0.16,0.064,0.0256,120,1,6870,12
4049,25682,10.4326923076923,2.34494436683319,1,0,0,0,1,0,0,0,1,0,14.0,1.96,2.744,3.8416,2000,6,8090,18
4050,25690,19.7115384615385,2.98120417299108,0,1,0,0,0,0,0,0,1,0,33.0,10.89,35.937,118.5921,6230,19,770,4
4051,25692,23.0769230769231,3.13883311719466,0,0,0,1,0,0,0,0,1,0,38.5,14.8225,57.066625,219.70650625,9140,22,6190,10
4052,25711,21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,0,1,0,3.0,0.09,0.027,0.0081,2340,8,9590,22
4053,25728,18.2692307692308,2.90521826601316,0,0,0,0,1,0,0,0,1,0,3.0,0.09,0.027,0.0081,2000,6,8370,18
4054,25735,24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,0,1,0,11.0,1.21,1.331,1.4641,5520,17,590,3
4055,25736,38.9423076923077,3.66208126095921,1,0,0,0,1,0,0,0,1,0,29.0,8.41,24.389,70.7281,3255,10,8190,18
4056,25737,19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,0,1,0,9.0,0.81,0.729,0.6561,2320,8,7860,17
4057,25763,15.8653846153846,2.76413966775325,1,0,0,0,1,0,0,0,1,0,18.0,3.24,5.832,10.4976,530,2,9570,22
4058,25765,15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,0,1,0,15.0,2.25,3.375,5.0625,2310,8,7860,17
4059,25766,28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,0,1,0,3.0,0.09,0.027,0.0081,430,1,7290,14
4060,25767,19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,0,1,0,8.0,0.64,0.512,0.4096,4800,16,7390,14
4061,25776,16.1943319838057,2.78466130347405,1,0,1,0,0,0,0,0,1,0,6.0,0.36,0.216,0.1296,5100,17,7590,16
4062,25778,19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,0,1,0,31.0,9.61,29.791,92.3521,4760,16,4770,9
4063,25780,21.9230769230769,3.08753982280711,0,0,0,1,0,0,0,0,1,0,33.0,10.89,35.937,118.5921,4700,16,4970,9
4064,25785,20.6730769230769,3.02883222198034,0,0,0,0,1,0,0,0,1,0,4.0,0.16,0.064,0.0256,1006,3,6890,12
4065,25801,20.1923076923077,3.00530172457014,0,0,0,1,0,0,0,0,1,0,30.5,9.3025,28.372625,86.53650625,9130,22,2570,6
4066,25804,25.0,3.2188758248682,1,0,1,0,0,0,0,0,1,0,7.0,0.49,0.343,0.2401,3400,10,8180,18
4067,25812,9.61538461538461,2.26336437984076,0,0,0,0,0,1,0,0,1,0,3.0,0.09,0.027,0.0081,2200,8,7870,17
4068,25814,28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,0,1,0,30.0,9.0,27.0,81.0,2310,8,7860,17
4069,25823,37.9370629370629,3.63592854814875,1,0,0,0,1,0,0,0,1,0,40.0,16.0,64.0,256.0,2340,8,7890,17
4070,25824,39.5555555555556,3.67770615351581,0,0,0,1,0,0,0,0,1,0,5.0,0.25,0.125,0.0625,6260,19,770,4
4071,25825,10.4895104895105,2.35037575683039,1,0,0,1,0,0,0,0,1,0,7.5,0.5625,0.421875,0.31640625,4700,16,4870,9
4072,25849,23.0769230769231,3.13883311719466,0,0,0,0,1,0,0,0,1,0,26.0,6.76,17.576,45.6976,150,1,9480,22
4073,25862,18.2692307692308,2.90521826601316,0,0,1,0,0,0,0,0,1,0,38.0,14.44,54.872,208.5136,5120,17,9570,22
4074,25863,17.3076923076923,2.85115104474288,1,0,0,1,0,0,0,0,1,0,22.5,5.0625,11.390625,25.62890625,2145,7,7270,14
4075,25864,28.8461538461538,3.36197666850887,0,0,0,0,0,1,0,0,1,0,9.0,0.81,0.729,0.6561,2100,7,9490,22
4076,25881,36.5384615384615,3.5983654465731,1,0,0,0,1,0,0,0,1,0,30.0,9.0,27.0,81.0,5000,17,9570,22
4077,25882,28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,0,1,0,4.0,0.16,0.064,0.0256,4810,16,6990,12
4078,25888,15.8653846153846,2.76413966775325,0,0,1,0,0,0,0,0,1,0,10.0,1.0,1.0,1.0,5510,17,6380,10
4079,25889,12.0192307692308,2.48650793115497,0,0,0,0,1,0,0,0,1,0,2.0,0.04,0.008,0.0016,50,1,8560,19
4080,25890,8.17307692307692,2.10084545034299,1,1,0,0,0,0,0,0,1,0,8.0,0.64,0.512,0.4096,3655,11,8270,18
4081,25917,11.3736263736264,2.43129719918262,0,0,0,1,0,0,0,0,1,0,5.5,0.3025,0.166375,0.09150625,4020,13,8680,20
4082,25918,10.0961538461538,2.3121545440102,0,0,1,0,0,0,0,0,1,0,7.0,0.49,0.343,0.2401,4010,13,8680,20
4083,25929,8.65384615384615,2.15800386418294,0,0,0,1,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,4020,13,8680,20
4084,25936,15.5325443786982,2.74293746010265,0,0,1,0,0,0,0,0,1,0,14.0,1.96,2.744,3.8416,7750,21,8790,21
4085,25937,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,0,1,0,38.0,14.44,54.872,208.5136,8650,21,2190,5
4086,25945,7.21153846153846,1.97568230738898,0,0,1,0,0,0,0,0,1,0,16.0,2.56,4.096,6.5536,9610,22,6170,10
4087,25947,18.75,2.93119375241642,0,0,0,1,0,0,0,0,1,0,24.0,5.76,13.824,33.1776,340,1,8660,20
4088,25966,16.3461538461538,2.79399263090294,1,0,0,0,1,0,0,0,1,0,2.0,0.04,0.008,0.0016,2810,9,6470,11
4089,25971,21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,0,1,0,1.0,0.01,0.001,0.0001,4700,16,5190,9
4090,25976,20.1923076923077,3.00530172457014,0,0,0,0,1,0,0,0,1,0,11.0,1.21,1.331,1.4641,2040,6,9160,21
4091,25978,15.6,2.74727091425549,1,0,0,0,1,0,0,0,1,0,7.0,0.49,0.343,0.2401,5240,17,6670,11
4092,25990,14.957264957265,2.7051971321198,1,0,0,0,1,0,0,0,1,0,8.0,0.64,0.512,0.4096,3600,11,8190,18
4093,25994,10.5769230769231,2.35867455964509,0,0,0,0,1,0,0,0,1,0,21.0,4.41,9.261,19.4481,8965,21,3580,6
4094,25995,62.5,4.13516655674236,1,0,0,0,0,1,0,0,1,0,6.0,0.36,0.216,0.1296,430,1,4380,8
4095,26005,13.4615384615385,2.59983661646198,1,0,0,0,1,0,0,0,1,0,34.0,11.56,39.304,133.6336,5400,17,6470,11
4096,26009,12.0192307692308,2.48650793115497,0,0,0,0,1,0,0,0,1,0,10.0,1.0,1.0,1.0,2630,9,1990,5
4097,26012,10.0961538461538,2.3121545440102,0,0,1,0,0,0,0,0,1,0,8.0,0.64,0.512,0.4096,4030,13,8680,20
4098,26038,13.4615384615385,2.59983661646198,1,0,1,0,0,0,0,0,1,0,34.0,11.56,39.304,133.6336,530,2,770,4
4099,26067,12.7413461538462,2.54485230812922,0,1,0,0,0,0,0,0,1,0,32.0,10.24,32.768,104.8576,4140,13,8680,20
4100,26068,15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,0,1,0,33.0,10.89,35.937,118.5921,2145,7,7270,14
4101,26070,15.1098901098901,2.71534950358382,0,0,1,0,0,0,0,0,1,0,20.0,4.0,8.0,16.0,4030,13,8680,20
4102,26075,17.3076923076923,2.85115104474288,0,0,0,1,0,0,0,0,1,0,15.5,2.4025,3.723875,5.77200625,4030,13,8680,20
4103,26078,18.9903846153846,2.94393277819385,1,0,1,0,0,0,0,0,1,0,13.0,1.69,2.197,2.8561,50,1,8660,20
4104,26079,8.65384615384615,2.15800386418294,0,0,0,1,0,0,0,0,1,0,33.0,10.89,35.937,118.5921,4230,14,8660,20
4105,26081,24.0384615384615,3.17965511171492,0,0,1,0,0,0,0,0,1,0,9.0,0.81,0.729,0.6561,4010,13,8680,20
4106,26084,16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,0,1,0,3.0,0.09,0.027,0.0081,1540,4,770,4
4107,26086,13.4615384615385,2.59983661646198,0,0,1,0,0,0,0,0,1,0,5.0,0.25,0.125,0.0625,5620,17,4795,9
4108,26095,4.27197802197802,1.45207695697659,0,0,1,0,0,0,0,0,1,0,41.0,16.81,68.921,282.5761,4220,14,8680,20
4109,26097,12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,0,1,0,8.0,0.64,0.512,0.4096,4120,13,8590,19
4110,26099,5.77019230769231,1.75270540885409,1,1,0,0,0,0,0,0,1,0,10.5,1.1025,1.157625,1.21550625,5240,17,7590,16
4111,26120,24.0384615384615,3.17965511171492,0,0,0,0,0,1,0,0,1,0,1.0,0.01,0.001,0.0001,2100,7,7270,14
4112,26121,16.8269230769231,2.82298016777619,0,0,0,0,1,0,0,0,1,0,1.0,0.01,0.001,0.0001,2310,8,7860,17
4113,26135,10.5769230769231,2.35867455964509,0,0,1,0,0,0,0,0,1,0,19.0,3.61,6.859,13.0321,6515,19,770,4
4114,26148,15.8653846153846,2.76413966775325,0,0,0,1,0,0,0,0,1,0,14.5,2.1025,3.048625,4.42050625,7700,21,670,3
4115,26163,14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,0,1,0,37.0,13.69,50.653,187.4161,7855,21,1090,5
4116,26168,20.748987854251,3.03249746737863,1,0,0,1,0,0,0,0,1,0,37.5,14.0625,52.734375,197.75390625,430,1,9470,22
4117,26169,16.5384615384615,2.80568867066613,1,0,0,0,1,0,0,0,1,0,36.0,12.96,46.656,167.9616,2310,8,7860,17
4118,26198,16.8269230769231,2.82298016777619,0,0,0,1,0,0,0,0,1,0,40.0,16.0,64.0,256.0,7200,20,7080,13
4119,26208,21.9017094017094,3.08656468864891,0,0,0,0,1,0,0,0,1,0,4.0,0.16,0.064,0.0256,4760,16,4795,9
4120,26248,490.196078431373,6.19480547112601,0,0,0,1,0,0,0,0,1,0,17.0,2.89,4.913,8.3521,4850,16,4270,7
