rownames,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
30189,32.74428274428274,3.488728374148018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,2300,8,8470,18
30194,17.307692307692307,2.8511510447428834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,4.41,9.261,19.4481,5240,17,4290,7
30197,21.367521367521366,3.061872076058536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,5240,17,6680,11
30199,14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,0.5625,0.421875,0.31640625,140,1,1070,5
30207,76.92307692307692,4.3428059215206005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,430,1,6695,11
30209,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.5,2.7225,4.492125,7.41200625,2900,9,6590,11
30218,9.401709401709402,2.2408915239887057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,9130,22,6170,10
30226,11.538461538461538,2.445685936634719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.3025,0.166375,0.09150625,4700,16,4970,9
30233,17.71255060728745,2.8742734621637376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,4700,16,5580,9
30234,13.461538461538462,2.5998366164619773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,1e+05,21,7370,14
30241,25.641025641025642,3.2441936328524905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,520,2,4195,7
30242,29.326923076923077,3.378505970460085,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,430,1,4195,7
30254,12.5,2.5257286443082556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,7800,21,1190,5
30256,24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,410,1,7070,13
30261,35.714285714285715,3.575550768806933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,410,1,7070,13
30262,26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,1020,3,3365,6
30263,28.846153846153847,3.361976668508874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,1020,3,3365,6
30272,52.88461538461539,3.9681124720791896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,1350,4,2190,5
30280,33.65384615384615,3.5161273483361324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,310,1,9370,22
30289,26.442307692307693,3.274965291519244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,4760,16,4795,9
30290,14.086538461538462,2.6452196223097952,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,2630,9,7370,14
30330,6.730769230769231,1.906689435902032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,6355,19,770,4
30337,25.641025641025642,3.2441936328524905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,3.61,6.859,13.0321,5700,17,4770,9
30339,40.38461538461539,3.6984489051300873,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5,5.0625,11.390625,25.62890625,5330,17,6890,12
30348,8.653846153846153,2.158003864182938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.96,2.744,3.8416,1e+05,18,1090,5
30351,5.288461538461538,1.665527379085144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,2630,9,3980,6
30359,12.01923076923077,2.486507931154974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,5400,17,6990,12
30369,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,20,1,2570,6
30386,16.827884615384615,2.823037309000739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,6240,19,770,4
30404,33.07692307692308,3.4988358512260715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,3250,10,7480,14
30406,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5,1.1025,1.157625,1.21550625,4700,16,5190,9
30413,11.217948717948717,2.417515059668023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,3.61,6.859,13.0321,4510,15,8980,21
30419,10.576923076923077,2.358674559645089,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5,1.5625,1.953125,2.44140625,5140,17,8590,19
30422,11.324786324786325,2.4269938036225667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,3800,12,9470,22
30427,11.217948717948717,2.417515059668023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,4720,16,5090,9
30440,21.634615384615383,3.074294596057093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,1050,3,7470,14
30444,9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.96,2.744,3.8416,4250,14,7770,16
30447,14.423076923076923,2.668829487948929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,2300,8,7860,17
30457,32.05128205128205,3.4673371841667002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,230,1,7860,17
30463,11.538461538461538,2.445685936634719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,7855,21,1180,5
30466,23.317307692307693,3.149195904230211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,9.0,27.0,81.0,9130,22,390,2
30477,44.07051282051282,3.785790915285235,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.5,5.5225,12.977875,30.49800625,6200,19,370,2
30478,52.88461538461539,3.9681124720791896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5,0.9025,0.857375,0.81450625,6200,19,370,2
30491,53.41880341880342,3.978162807932691,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,13.69,50.653,187.4161,3255,10,8270,18
30496,22.115384615384617,3.0962735027758685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,230,1,7870,17
30497,25.96153846153846,3.2566161528510476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,4810,16,6990,12
30502,20.192307692307693,3.005301724570142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,2630,9,7290,14
30505,26.442307692307693,3.274965291519244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,8.0,16.0,1410,4,6680,11
30518,34.61538461538461,3.544298225302829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,6355,19,4770,9
30519,17.307692307692307,2.8511510447428834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,5240,17,6690,11
30520,27.884615384615383,3.3280751168331926,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,3.61,6.859,13.0321,2310,8,7860,17
30525,12.01923076923077,2.486507931154974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,1e+05,19,770,4
30530,15.625,2.7488721956224653,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,6.76,17.576,45.6976,5860,17,9470,22
30533,15.865384615384615,2.7641396677532537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.1225,0.042875,0.01500625,4700,16,4970,9
30539,14.285714285714286,2.659260036932778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5,0.9025,0.857375,0.81450625,4350,15,5580,9
30544,45.19230769230769,3.8109268885567773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.36,0.216,0.1296,300,1,7290,14
30547,76.92307692307692,4.3428059215206005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,4760,16,5170,9
30560,12.01923076923077,2.486507931154974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,14.44,54.872,208.5136,3930,12,7680,16
30561,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.5,8.1225,23.149125,65.97500625,310,1,8680,20
30562,20.833333333333332,3.036554268074246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,8.0,16.0,2145,7,7270,14
30564,4.8076923076923075,1.570217199280819,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,2200,8,7870,17
30571,43.956043956043956,3.7831901335851774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,6.76,17.576,45.6976,2200,8,7870,17
30573,25.303643724696357,3.23094840610247,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,3420,10,7480,14
30579,40.38461538461539,3.6984489051300873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5,1.3225,1.520875,1.74900625,8030,21,3580,6
30580,67.3076923076923,4.209274528896078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.5,11.2225,37.595375,125.94450625,7700,21,3580,6
30581,9.615384615384615,2.2633643798407643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,4040,13,8680,20
30582,28.571428571428573,3.3524072174927233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.89,4.913,8.3521,50,1,1680,5
30583,38.46153846153846,3.649658740960655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,1650,5,7460,14
30584,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,160,1,4290,7
30590,41.02564102564103,3.714197262098226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.5,3.8025,7.414875,14.45900625,4700,16,5790,9
30591,24.666666666666668,3.20545280453606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,2200,8,7870,17
30594,16.4,2.797281334830153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.96,2.744,3.8416,7315,20,770,4
30595,15.384615384615385,2.7333680090865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,7.84,21.952,61.4656,2630,9,7370,14
30597,12.98076923076923,2.5634689722911026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.3025,0.166375,0.09150625,5120,17,8190,18
30600,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,10,1,7470,14
30603,17.307692307692307,2.8511510447428834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,5120,17,7280,14
30605,18.41346153846154,2.9130820024733737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,2016,6,9170,21
30606,30.28846153846154,3.410766832678306,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,2320,8,7860,17
30608,18.26923076923077,2.905218266013159,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.2025,0.091125,0.04100625,5860,17,4270,7
30609,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,13.69,50.653,187.4161,5600,17,3895,6
30612,23.23701923076923,3.1457466634637328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,2340,8,7890,17
30613,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,1300,4,7290,14
30623,17.094017094017094,2.8387285247443264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,800,2,4470,8
30624,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,2630,9,7470,14
30632,23.504273504273506,3.157182255862861,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,10.89,35.937,118.5921,4300,15,8590,19
30634,9.615384615384615,2.2633643798407643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,350,1,8180,18
30635,21.794871794871796,3.081674703354716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,1030,3,7380,14
30638,26.442307692307693,3.274965291519244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,10.24,32.768,104.8576,5610,17,3990,6
30648,23.35164835164835,3.150667574841667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,3740,12,9470,22
30649,16.826923076923077,2.822980167776187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,2340,8,8370,18
30650,25.88757396449704,3.253763083868641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.36,0.216,0.1296,420,1,9170,21
30658,20.97902097902098,3.0435229373903394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,740,2,8170,18
30659,28.846153846153847,3.361976668508874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,9.0,27.0,81.0,530,2,9370,22
30668,14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.36,0.216,0.1296,4040,13,8590,19
30673,60.09615384615385,4.0959458435890745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,15.21,59.319,231.3441,1320,4,3590,6
30689,26.153846153846153,3.2639962601486703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,7.29,19.683,53.1441,565,2,7460,14
30694,15.865384615384615,2.7641396677532537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,20,1,6695,11
30695,24.03846153846154,3.1796551117149194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,12.96,46.656,167.9616,4850,16,4195,7
30701,11.538461538461538,2.445685936634719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.5,11.9025,41.063625,141.66950625,8250,21,1990,5
30705,13.354700854700855,2.5918684468128004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,6260,19,770,4
30707,26.201923076923077,3.265832807955972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,5110,17,7980,18
30710,25.0,3.2188758248682006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,5840,17,6990,12
30713,16.826923076923077,2.822980167776187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,2825,9,9170,21
30727,26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,2630,9,7470,14
30737,3.8461538461538463,1.3470736479666094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,0.5625,0.421875,0.31640625,4760,16,4770,9
30745,15.555555555555555,2.7444178452730847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,2810,9,6470,11
30747,48.07692307692308,3.872802292274865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,5.76,13.824,33.1776,3255,10,8190,18
30748,10.576923076923077,2.358674559645089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,6.5025,16.581375,42.28250625,4700,16,5275,9
30753,36.05769230769231,3.5851202198230836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,1350,4,2190,5
30754,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,5810,17,7580,16
30756,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,120,1,3580,6
30772,34.93589743589744,3.5535148804077528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,630,2,6990,12
30776,16.666666666666668,2.8134107167600364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,3060,10,8190,18
30777,25.0,3.2188758248682006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,2630,9,7870,17
30782,3.076923076923077,1.1239300966523995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,2830,9,6570,11
30783,16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.2025,0.091125,0.04100625,4110,13,8680,20
30785,36.85897435897436,3.607099126541859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.36,0.216,0.1296,1360,4,770,4
30791,21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,2830,9,6570,11
30802,22.435897435897434,3.110662240227968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,840,2,7070,13
30809,12.048076923076923,2.4889050557546955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.36,0.216,0.1296,5140,17,6670,11
30810,33.65384615384615,3.5161273483361324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,110,1,7380,14
30813,18.803418803418804,2.934038704548651,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,2630,9,1990,5
30814,14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.5,8.1225,23.149125,65.97500625,5530,17,680,3
30817,7.6923076923076925,2.0402208285265546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,5860,17,3960,6
30818,51.44230769230769,3.9404609407486797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,4920,16,7070,13
30820,38.46153846153846,3.649658740960655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,7.0225,18.609625,49.31550625,840,2,8190,18
30821,32.69230769230769,3.48713981146288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,5.76,13.824,33.1776,2830,9,6480,11
30822,72.11538461538461,4.278267400383029,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,3500,10,8190,18
30824,21.634615384615383,3.074294596057093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,11.56,39.304,133.6336,7210,20,6290,10
30828,9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,5240,17,5170,9
30832,38.46153846153846,3.649658740960655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,3255,10,8190,18
30833,10.256410256410257,2.327902900978336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,5.76,13.824,33.1776,3500,10,8180,18
30840,11.58777120315582,2.4499503354211765,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.5,14.8225,57.066625,219.70650625,5400,17,3390,6
30842,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,7.29,19.683,53.1441,5810,17,8770,21
30843,23.557692307692307,3.1594524043974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.5,2.1025,3.048625,4.42050625,800,2,8770,21
30851,31.25,3.4420193761824107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,6.76,17.576,45.6976,2340,8,7890,17
30853,6.923076923076923,1.9348603128687283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,8350,21,8880,21
30854,14.663461538461538,2.6853587899001394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,1740,5,7290,14
30857,20.673076923076923,3.028832221980336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,0.4225,0.274625,0.17850625,3930,12,7680,16
30865,61.05769230769231,4.111819192745364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.61,6.859,13.0321,110,1,3190,6
30866,6.25,1.8325814637483102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,2300,8,7860,17
30869,27.77777777777778,3.324236340526027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,8.41,24.389,70.7281,2720,9,9170,21
30870,21.153846153846153,3.0518217402050345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,4740,16,7190,13
30883,21.634615384615383,3.074294596057093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,6.5025,16.581375,42.28250625,5240,17,9370,22
30885,53.34615384615385,3.9768018822933495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,50,1,6570,11
30891,24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,630,2,7580,16
30892,14.903846153846153,2.7016193107719197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,7.0225,18.609625,49.31550625,2400,8,8570,19
30894,36.05769230769231,3.5851202198230836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,9.0,27.0,81.0,2810,9,8560,19
30897,29.487179487179485,3.3839555752276493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,2040,6,9160,21
30898,48.07692307692308,3.872802292274865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,5.76,13.824,33.1776,1410,4,7290,14
30899,47.11538461538461,3.8525995849573453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,430,1,9370,22
30900,41.20879120879121,3.7186516124476063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,840,2,6870,12
30911,18.315018315018314,2.9077213962312776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,5240,17,4970,9
30927,16.826923076923077,2.822980167776187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,950,2,6970,12
30931,34.44621091679915,3.539399003509224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,8.0,16.0,2850,9,6480,11
30932,38.930581613508444,3.661780101493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,0.5625,0.421875,0.31640625,1020,3,3390,6
30984,13.736263736263735,2.6200393237794968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,5000,17,8590,19
30995,13.548951048951048,2.6063091309675945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,5820,17,8180,18
30996,31.25,3.4420193761824107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,1020,3,7870,17
31002,11.538461538461538,2.445685936634719,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,16.0,64.0,256.0,4700,16,5170,9
